bucket,term,source,description
lm_negative,misinforms,LM,LM negative polarity words（负向情感）
lm_negative,misinterpret,LM,LM negative polarity words（负向情感）
lm_negative,misinterpretation,LM,LM negative polarity words（负向情感）
lm_negative,misinterpretations,LM,LM negative polarity words（负向情感）
lm_negative,misinterpreted,LM,LM negative polarity words（负向情感）
lm_negative,misinterpreting,LM,LM negative polarity words（负向情感）
lm_negative,misinterprets,LM,LM negative polarity words（负向情感）
lm_negative,misjudge,LM,LM negative polarity words（负向情感）
lm_negative,misjudged,LM,LM negative polarity words（负向情感）
lm_negative,misjudges,LM,LM negative polarity words（负向情感）
lm_negative,misjudging,LM,LM negative polarity words（负向情感）
lm_negative,misjudgment,LM,LM negative polarity words（负向情感）
lm_negative,misjudgments,LM,LM negative polarity words（负向情感）
lm_negative,mislabel,LM,LM negative polarity words（负向情感）
lm_negative,mislabeled,LM,LM negative polarity words（负向情感）
lm_negative,mislabeling,LM,LM negative polarity words（负向情感）
lm_negative,mislabelled,LM,LM negative polarity words（负向情感）
lm_negative,mislabels,LM,LM negative polarity words（负向情感）
lm_negative,mislead,LM,LM negative polarity words（负向情感）
lm_negative,misleading,LM,LM negative polarity words（负向情感）
lm_negative,misleadingly,LM,LM negative polarity words（负向情感）
lm_negative,misleads,LM,LM negative polarity words（负向情感）
lm_negative,misled,LM,LM negative polarity words（负向情感）
lm_negative,mismanage,LM,LM negative polarity words（负向情感）
lm_negative,mismanaged,LM,LM negative polarity words（负向情感）
lm_negative,mismanagement,LM,LM negative polarity words（负向情感）
lm_negative,mismanages,LM,LM negative polarity words（负向情感）
lm_negative,mismanaging,LM,LM negative polarity words（负向情感）
lm_negative,mismatch,LM,LM negative polarity words（负向情感）
lm_negative,mismatched,LM,LM negative polarity words（负向情感）
lm_negative,mismatches,LM,LM negative polarity words（负向情感）
lm_negative,mismatching,LM,LM negative polarity words（负向情感）
lm_negative,misplaced,LM,LM negative polarity words（负向情感）
lm_negative,misprice,LM,LM negative polarity words（负向情感）
lm_negative,mispricing,LM,LM negative polarity words（负向情感）
lm_negative,mispricings,LM,LM negative polarity words（负向情感）
lm_negative,misrepresent,LM,LM negative polarity words（负向情感）
lm_negative,misrepresentation,LM,LM negative polarity words（负向情感）
lm_negative,misrepresentations,LM,LM negative polarity words（负向情感）
lm_negative,misrepresented,LM,LM negative polarity words（负向情感）
lm_negative,misrepresenting,LM,LM negative polarity words（负向情感）
lm_negative,misrepresents,LM,LM negative polarity words（负向情感）
lm_negative,miss,LM,LM negative polarity words（负向情感）
lm_negative,missed,LM,LM negative polarity words（负向情感）
lm_negative,misses,LM,LM negative polarity words（负向情感）
lm_negative,misstate,LM,LM negative polarity words（负向情感）
lm_negative,misstated,LM,LM negative polarity words（负向情感）
lm_negative,misstatement,LM,LM negative polarity words（负向情感）
lm_negative,misstatements,LM,LM negative polarity words（负向情感）
lm_negative,misstates,LM,LM negative polarity words（负向情感）
lm_negative,misstating,LM,LM negative polarity words（负向情感）
lm_negative,misstep,LM,LM negative polarity words（负向情感）
lm_negative,missteps,LM,LM negative polarity words（负向情感）
lm_negative,mistake,LM,LM negative polarity words（负向情感）
lm_negative,mistaken,LM,LM negative polarity words（负向情感）
lm_negative,mistakenly,LM,LM negative polarity words（负向情感）
lm_negative,mistakes,LM,LM negative polarity words（负向情感）
lm_negative,mistaking,LM,LM negative polarity words（负向情感）
lm_negative,mistrial,LM,LM negative polarity words（负向情感）
lm_negative,mistrials,LM,LM negative polarity words（负向情感）
lm_negative,misunderstand,LM,LM negative polarity words（负向情感）
lm_negative,misunderstanding,LM,LM negative polarity words（负向情感）
lm_negative,misunderstandings,LM,LM negative polarity words（负向情感）
lm_negative,misunderstood,LM,LM negative polarity words（负向情感）
lm_negative,misuse,LM,LM negative polarity words（负向情感）
lm_negative,misused,LM,LM negative polarity words（负向情感）
lm_negative,misuses,LM,LM negative polarity words（负向情感）
lm_negative,misusing,LM,LM negative polarity words（负向情感）
lm_negative,monopolistic,LM,LM negative polarity words（负向情感）
lm_negative,monopolists,LM,LM negative polarity words（负向情感）
lm_negative,monopolization,LM,LM negative polarity words（负向情感）
lm_negative,monopolize,LM,LM negative polarity words（负向情感）
lm_negative,monopolized,LM,LM negative polarity words（负向情感）
lm_negative,monopolizes,LM,LM negative polarity words（负向情感）
lm_negative,monopolizing,LM,LM negative polarity words（负向情感）
lm_negative,monopoly,LM,LM negative polarity words（负向情感）
lm_negative,moratoria,LM,LM negative polarity words（负向情感）
lm_negative,moratorium,LM,LM negative polarity words（负向情感）
lm_negative,moratoriums,LM,LM negative polarity words（负向情感）
lm_negative,mothballed,LM,LM negative polarity words（负向情感）
lm_negative,mothballing,LM,LM negative polarity words（负向情感）
lm_negative,negative,LM,LM negative polarity words（负向情感）
lm_negative,negatively,LM,LM negative polarity words（负向情感）
lm_negative,negatives,LM,LM negative polarity words（负向情感）
lm_negative,neglect,LM,LM negative polarity words（负向情感）
lm_negative,neglected,LM,LM negative polarity words（负向情感）
lm_negative,neglectful,LM,LM negative polarity words（负向情感）
lm_negative,neglecting,LM,LM negative polarity words（负向情感）
lm_negative,neglects,LM,LM negative polarity words（负向情感）
lm_negative,negligence,LM,LM negative polarity words（负向情感）
lm_negative,negligences,LM,LM negative polarity words（负向情感）
lm_negative,negligent,LM,LM negative polarity words（负向情感）
lm_negative,negligently,LM,LM negative polarity words（负向情感）
lm_negative,nonattainment,LM,LM negative polarity words（负向情感）
lm_negative,noncompetitive,LM,LM negative polarity words（负向情感）
lm_negative,noncompliance,LM,LM negative polarity words（负向情感）
lm_negative,noncompliances,LM,LM negative polarity words（负向情感）
lm_negative,noncompliant,LM,LM negative polarity words（负向情感）
lm_negative,noncomplying,LM,LM negative polarity words（负向情感）
lm_negative,nonconforming,LM,LM negative polarity words（负向情感）
lm_negative,nonconformities,LM,LM negative polarity words（负向情感）
lm_negative,nonconformity,LM,LM negative polarity words（负向情感）
lm_negative,nondisclosure,LM,LM negative polarity words（负向情感）
lm_negative,nonfunctional,LM,LM negative polarity words（负向情感）
lm_negative,nonpayment,LM,LM negative polarity words（负向情感）
lm_negative,nonpayments,LM,LM negative polarity words（负向情感）
lm_negative,nonperformance,LM,LM negative polarity words（负向情感）
lm_negative,nonperformances,LM,LM negative polarity words（负向情感）
lm_negative,nonperforming,LM,LM negative polarity words（负向情感）
lm_negative,nonproducing,LM,LM negative polarity words（负向情感）
lm_negative,nonproductive,LM,LM negative polarity words（负向情感）
lm_negative,nonrecoverable,LM,LM negative polarity words（负向情感）
lm_negative,nonrenewal,LM,LM negative polarity words（负向情感）
lm_negative,nuisance,LM,LM negative polarity words（负向情感）
lm_negative,nuisances,LM,LM negative polarity words（负向情感）
lm_negative,nullification,LM,LM negative polarity words（负向情感）
lm_negative,nullifications,LM,LM negative polarity words（负向情感）
lm_negative,nullified,LM,LM negative polarity words（负向情感）
lm_negative,nullifies,LM,LM negative polarity words（负向情感）
lm_negative,nullify,LM,LM negative polarity words（负向情感）
lm_negative,nullifying,LM,LM negative polarity words（负向情感）
lm_negative,objected,LM,LM negative polarity words（负向情感）
lm_negative,objecting,LM,LM negative polarity words（负向情感）
lm_negative,objection,LM,LM negative polarity words（负向情感）
lm_negative,objectionable,LM,LM negative polarity words（负向情感）
lm_negative,objectionably,LM,LM negative polarity words（负向情感）
lm_negative,objections,LM,LM negative polarity words（负向情感）
lm_negative,obscene,LM,LM negative polarity words（负向情感）
lm_negative,obscenity,LM,LM negative polarity words（负向情感）
lm_negative,obsolescence,LM,LM negative polarity words（负向情感）
lm_negative,obsolete,LM,LM negative polarity words（负向情感）
lm_negative,obstacle,LM,LM negative polarity words（负向情感）
lm_negative,obstacles,LM,LM negative polarity words（负向情感）
lm_negative,obstruct,LM,LM negative polarity words（负向情感）
lm_negative,obstructed,LM,LM negative polarity words（负向情感）
lm_negative,obstructing,LM,LM negative polarity words（负向情感）
lm_negative,obstruction,LM,LM negative polarity words（负向情感）
lm_negative,obstructions,LM,LM negative polarity words（负向情感）
lm_negative,offence,LM,LM negative polarity words（负向情感）
lm_negative,offences,LM,LM negative polarity words（负向情感）
lm_negative,offend,LM,LM negative polarity words（负向情感）
lm_negative,offended,LM,LM negative polarity words（负向情感）
lm_negative,offender,LM,LM negative polarity words（负向情感）
lm_negative,offenders,LM,LM negative polarity words（负向情感）
lm_negative,offending,LM,LM negative polarity words（负向情感）
lm_negative,offends,LM,LM negative polarity words（负向情感）
lm_negative,omission,LM,LM negative polarity words（负向情感）
lm_negative,omissions,LM,LM negative polarity words（负向情感）
lm_negative,omit,LM,LM negative polarity words（负向情感）
lm_negative,omits,LM,LM negative polarity words（负向情感）
lm_negative,omitted,LM,LM negative polarity words（负向情感）
lm_negative,omitting,LM,LM negative polarity words（负向情感）
lm_negative,onerous,LM,LM negative polarity words（负向情感）
lm_negative,opportunistic,LM,LM negative polarity words（负向情感）
lm_negative,opportunistically,LM,LM negative polarity words（负向情感）
lm_negative,oppose,LM,LM negative polarity words（负向情感）
lm_negative,opposed,LM,LM negative polarity words（负向情感）
lm_negative,opposes,LM,LM negative polarity words（负向情感）
lm_negative,opposing,LM,LM negative polarity words（负向情感）
lm_negative,opposition,LM,LM negative polarity words（负向情感）
lm_negative,oppositions,LM,LM negative polarity words（负向情感）
lm_negative,outage,LM,LM negative polarity words（负向情感）
lm_negative,outages,LM,LM negative polarity words（负向情感）
lm_negative,outdated,LM,LM negative polarity words（负向情感）
lm_negative,outmoded,LM,LM negative polarity words（负向情感）
lm_negative,overage,LM,LM negative polarity words（负向情感）
lm_negative,overages,LM,LM negative polarity words（负向情感）
lm_negative,overbuild,LM,LM negative polarity words（负向情感）
lm_negative,overbuilding,LM,LM negative polarity words（负向情感）
lm_negative,overbuilds,LM,LM negative polarity words（负向情感）
lm_negative,overbuilt,LM,LM negative polarity words（负向情感）
lm_negative,overburden,LM,LM negative polarity words（负向情感）
lm_negative,overburdened,LM,LM negative polarity words（负向情感）
lm_negative,overburdening,LM,LM negative polarity words（负向情感）
lm_negative,overcapacities,LM,LM negative polarity words（负向情感）
lm_negative,overcapacity,LM,LM negative polarity words（负向情感）
lm_negative,overcharge,LM,LM negative polarity words（负向情感）
lm_negative,overcharged,LM,LM negative polarity words（负向情感）
lm_negative,overcharges,LM,LM negative polarity words（负向情感）
lm_negative,overcharging,LM,LM negative polarity words（负向情感）
lm_negative,overcome,LM,LM negative polarity words（负向情感）
lm_negative,overcomes,LM,LM negative polarity words（负向情感）
lm_negative,overcoming,LM,LM negative polarity words（负向情感）
lm_negative,overdue,LM,LM negative polarity words（负向情感）
lm_negative,overestimate,LM,LM negative polarity words（负向情感）
lm_negative,overestimated,LM,LM negative polarity words（负向情感）
lm_negative,overestimates,LM,LM negative polarity words（负向情感）
lm_negative,overestimating,LM,LM negative polarity words（负向情感）
lm_negative,overestimation,LM,LM negative polarity words（负向情感）
lm_negative,overestimations,LM,LM negative polarity words（负向情感）
lm_negative,overload,LM,LM negative polarity words（负向情感）
lm_negative,overloaded,LM,LM negative polarity words（负向情感）
lm_negative,overloading,LM,LM negative polarity words（负向情感）
lm_negative,overloads,LM,LM negative polarity words（负向情感）
lm_negative,overlook,LM,LM negative polarity words（负向情感）
lm_negative,overlooked,LM,LM negative polarity words（负向情感）
lm_negative,overlooking,LM,LM negative polarity words（负向情感）
lm_negative,overlooks,LM,LM negative polarity words（负向情感）
lm_negative,overpaid,LM,LM negative polarity words（负向情感）
lm_negative,overpayment,LM,LM negative polarity words（负向情感）
lm_negative,overpayments,LM,LM negative polarity words（负向情感）
lm_negative,overproduced,LM,LM negative polarity words（负向情感）
lm_negative,overproduces,LM,LM negative polarity words（负向情感）
lm_negative,overproducing,LM,LM negative polarity words（负向情感）
lm_negative,overproduction,LM,LM negative polarity words（负向情感）
lm_negative,overrun,LM,LM negative polarity words（负向情感）
lm_negative,overrunning,LM,LM negative polarity words（负向情感）
lm_negative,overruns,LM,LM negative polarity words（负向情感）
lm_negative,overshadow,LM,LM negative polarity words（负向情感）
lm_negative,overshadowed,LM,LM negative polarity words（负向情感）
lm_negative,overshadowing,LM,LM negative polarity words（负向情感）
lm_negative,overshadows,LM,LM negative polarity words（负向情感）
lm_negative,overstate,LM,LM negative polarity words（负向情感）
lm_negative,overstated,LM,LM negative polarity words（负向情感）
lm_negative,overstatement,LM,LM negative polarity words（负向情感）
lm_negative,overstatements,LM,LM negative polarity words（负向情感）
lm_negative,overstates,LM,LM negative polarity words（负向情感）
lm_negative,overstating,LM,LM negative polarity words（负向情感）
lm_negative,oversupplied,LM,LM negative polarity words（负向情感）
lm_negative,oversupplies,LM,LM negative polarity words（负向情感）
lm_negative,oversupply,LM,LM negative polarity words（负向情感）
lm_negative,oversupplying,LM,LM negative polarity words（负向情感）
lm_negative,overtly,LM,LM negative polarity words（负向情感）
lm_negative,overturn,LM,LM negative polarity words（负向情感）
lm_negative,overturned,LM,LM negative polarity words（负向情感）
lm_negative,overturning,LM,LM negative polarity words（负向情感）
lm_negative,overturns,LM,LM negative polarity words（负向情感）
lm_negative,overvalue,LM,LM negative polarity words（负向情感）
lm_negative,overvalued,LM,LM negative polarity words（负向情感）
lm_negative,overvaluing,LM,LM negative polarity words（负向情感）
lm_negative,panic,LM,LM negative polarity words（负向情感）
lm_negative,panics,LM,LM negative polarity words（负向情感）
lm_negative,penalize,LM,LM negative polarity words（负向情感）
lm_negative,penalized,LM,LM negative polarity words（负向情感）
lm_negative,penalizes,LM,LM negative polarity words（负向情感）
lm_negative,penalizing,LM,LM negative polarity words（负向情感）
lm_negative,penalties,LM,LM negative polarity words（负向情感）
lm_negative,penalty,LM,LM negative polarity words（负向情感）
lm_negative,peril,LM,LM negative polarity words（负向情感）
lm_negative,perils,LM,LM negative polarity words（负向情感）
lm_negative,perjury,LM,LM negative polarity words（负向情感）
lm_negative,perpetrate,LM,LM negative polarity words（负向情感）
lm_negative,perpetrated,LM,LM negative polarity words（负向情感）
lm_negative,perpetrates,LM,LM negative polarity words（负向情感）
lm_negative,perpetrating,LM,LM negative polarity words（负向情感）
lm_negative,perpetration,LM,LM negative polarity words（负向情感）
lm_negative,persist,LM,LM negative polarity words（负向情感）
lm_negative,persisted,LM,LM negative polarity words（负向情感）
lm_negative,persistence,LM,LM negative polarity words（负向情感）
lm_negative,persistent,LM,LM negative polarity words（负向情感）
lm_negative,persistently,LM,LM negative polarity words（负向情感）
lm_negative,persisting,LM,LM negative polarity words（负向情感）
lm_negative,persists,LM,LM negative polarity words（负向情感）
lm_negative,pervasive,LM,LM negative polarity words（负向情感）
lm_negative,pervasively,LM,LM negative polarity words（负向情感）
lm_negative,pervasiveness,LM,LM negative polarity words（负向情感）
lm_negative,petty,LM,LM negative polarity words（负向情感）
lm_negative,picket,LM,LM negative polarity words（负向情感）
lm_negative,picketed,LM,LM negative polarity words（负向情感）
lm_negative,picketing,LM,LM negative polarity words（负向情感）
lm_negative,plaintiff,LM,LM negative polarity words（负向情感）
lm_negative,plaintiffs,LM,LM negative polarity words（负向情感）
lm_negative,plea,LM,LM negative polarity words（负向情感）
lm_negative,plead,LM,LM negative polarity words（负向情感）
lm_negative,pleaded,LM,LM negative polarity words（负向情感）
lm_negative,pleading,LM,LM negative polarity words（负向情感）
lm_negative,pleadings,LM,LM negative polarity words（负向情感）
lm_negative,pleads,LM,LM negative polarity words（负向情感）
lm_negative,pleas,LM,LM negative polarity words（负向情感）
lm_negative,pled,LM,LM negative polarity words（负向情感）
lm_negative,poor,LM,LM negative polarity words（负向情感）
lm_negative,poorly,LM,LM negative polarity words（负向情感）
lm_negative,poses,LM,LM negative polarity words（负向情感）
lm_negative,posing,LM,LM negative polarity words（负向情感）
lm_negative,postpone,LM,LM negative polarity words（负向情感）
lm_negative,postponed,LM,LM negative polarity words（负向情感）
lm_negative,postponement,LM,LM negative polarity words（负向情感）
lm_negative,postponements,LM,LM negative polarity words（负向情感）
lm_negative,postpones,LM,LM negative polarity words（负向情感）
lm_negative,postponing,LM,LM negative polarity words（负向情感）
lm_negative,precipitated,LM,LM negative polarity words（负向情感）
lm_negative,precipitous,LM,LM negative polarity words（负向情感）
lm_negative,precipitously,LM,LM negative polarity words（负向情感）
lm_negative,preclude,LM,LM negative polarity words（负向情感）
lm_negative,precluded,LM,LM negative polarity words（负向情感）
lm_negative,precludes,LM,LM negative polarity words（负向情感）
lm_negative,precluding,LM,LM negative polarity words（负向情感）
lm_negative,predatory,LM,LM negative polarity words（负向情感）
lm_negative,prejudice,LM,LM negative polarity words（负向情感）
lm_negative,prejudiced,LM,LM negative polarity words（负向情感）
lm_negative,prejudices,LM,LM negative polarity words（负向情感）
lm_negative,prejudicial,LM,LM negative polarity words（负向情感）
lm_negative,prejudicing,LM,LM negative polarity words（负向情感）
lm_negative,premature,LM,LM negative polarity words（负向情感）
lm_negative,prematurely,LM,LM negative polarity words（负向情感）
lm_negative,pressing,LM,LM negative polarity words（负向情感）
lm_negative,pretrial,LM,LM negative polarity words（负向情感）
lm_negative,preventing,LM,LM negative polarity words（负向情感）
lm_negative,prevention,LM,LM negative polarity words（负向情感）
lm_negative,prevents,LM,LM negative polarity words（负向情感）
lm_negative,problem,LM,LM negative polarity words（负向情感）
lm_negative,problematic,LM,LM negative polarity words（负向情感）
lm_negative,problematical,LM,LM negative polarity words（负向情感）
lm_negative,problems,LM,LM negative polarity words（负向情感）
lm_negative,prolong,LM,LM negative polarity words（负向情感）
lm_negative,prolongation,LM,LM negative polarity words（负向情感）
lm_negative,prolongations,LM,LM negative polarity words（负向情感）
lm_negative,prolonged,LM,LM negative polarity words（负向情感）
lm_negative,prolonging,LM,LM negative polarity words（负向情感）
lm_negative,prolongs,LM,LM negative polarity words（负向情感）
lm_negative,prone,LM,LM negative polarity words（负向情感）
lm_negative,prosecute,LM,LM negative polarity words（负向情感）
lm_negative,prosecuted,LM,LM negative polarity words（负向情感）
lm_negative,prosecutes,LM,LM negative polarity words（负向情感）
lm_negative,prosecuting,LM,LM negative polarity words（负向情感）
lm_negative,prosecution,LM,LM negative polarity words（负向情感）
lm_negative,prosecutions,LM,LM negative polarity words（负向情感）
lm_negative,protest,LM,LM negative polarity words（负向情感）
lm_negative,protested,LM,LM negative polarity words（负向情感）
lm_negative,protester,LM,LM negative polarity words（负向情感）
lm_negative,protesters,LM,LM negative polarity words（负向情感）
lm_negative,protesting,LM,LM negative polarity words（负向情感）
lm_negative,protestor,LM,LM negative polarity words（负向情感）
lm_negative,protestors,LM,LM negative polarity words（负向情感）
lm_negative,protests,LM,LM negative polarity words（负向情感）
lm_negative,protracted,LM,LM negative polarity words（负向情感）
lm_negative,protraction,LM,LM negative polarity words（负向情感）
lm_negative,provoke,LM,LM negative polarity words（负向情感）
lm_negative,provoked,LM,LM negative polarity words（负向情感）
lm_negative,provokes,LM,LM negative polarity words（负向情感）
lm_negative,provoking,LM,LM negative polarity words（负向情感）
lm_negative,punished,LM,LM negative polarity words（负向情感）
lm_negative,punishes,LM,LM negative polarity words（负向情感）
lm_negative,punishing,LM,LM negative polarity words（负向情感）
lm_negative,punishment,LM,LM negative polarity words（负向情感）
lm_negative,punishments,LM,LM negative polarity words（负向情感）
lm_negative,punitive,LM,LM negative polarity words（负向情感）
lm_negative,purport,LM,LM negative polarity words（负向情感）
lm_negative,purported,LM,LM negative polarity words（负向情感）
lm_negative,purportedly,LM,LM negative polarity words（负向情感）
lm_negative,purporting,LM,LM negative polarity words（负向情感）
lm_negative,purports,LM,LM negative polarity words（负向情感）
lm_negative,question,LM,LM negative polarity words（负向情感）
lm_negative,questionable,LM,LM negative polarity words（负向情感）
lm_negative,questionably,LM,LM negative polarity words（负向情感）
lm_negative,questioned,LM,LM negative polarity words（负向情感）
lm_negative,questioning,LM,LM negative polarity words（负向情感）
lm_negative,questions,LM,LM negative polarity words（负向情感）
lm_negative,quit,LM,LM negative polarity words（负向情感）
lm_negative,quitting,LM,LM negative polarity words（负向情感）
lm_negative,racketeer,LM,LM negative polarity words（负向情感）
lm_negative,racketeering,LM,LM negative polarity words（负向情感）
lm_negative,rationalization,LM,LM negative polarity words（负向情感）
lm_negative,rationalizations,LM,LM negative polarity words（负向情感）
lm_negative,rationalize,LM,LM negative polarity words（负向情感）
lm_negative,rationalized,LM,LM negative polarity words（负向情感）
lm_negative,rationalizes,LM,LM negative polarity words（负向情感）
lm_negative,rationalizing,LM,LM negative polarity words（负向情感）
lm_negative,reassessment,LM,LM negative polarity words（负向情感）
lm_negative,reassessments,LM,LM negative polarity words（负向情感）
lm_negative,reassign,LM,LM negative polarity words（负向情感）
lm_negative,reassigned,LM,LM negative polarity words（负向情感）
lm_negative,reassigning,LM,LM negative polarity words（负向情感）
lm_negative,reassignment,LM,LM negative polarity words（负向情感）
lm_negative,reassignments,LM,LM negative polarity words（负向情感）
lm_negative,reassigns,LM,LM negative polarity words（负向情感）
lm_negative,recall,LM,LM negative polarity words（负向情感）
lm_negative,recalled,LM,LM negative polarity words（负向情感）
lm_negative,recalling,LM,LM negative polarity words（负向情感）
lm_negative,recalls,LM,LM negative polarity words（负向情感）
lm_negative,recession,LM,LM negative polarity words（负向情感）
lm_negative,recessionary,LM,LM negative polarity words（负向情感）
lm_negative,recessions,LM,LM negative polarity words（负向情感）
lm_negative,reckless,LM,LM negative polarity words（负向情感）
lm_negative,recklessly,LM,LM negative polarity words（负向情感）
lm_negative,recklessness,LM,LM negative polarity words（负向情感）
lm_negative,redact,LM,LM negative polarity words（负向情感）
lm_negative,redacted,LM,LM negative polarity words（负向情感）
lm_negative,redacting,LM,LM negative polarity words（负向情感）
lm_negative,redaction,LM,LM negative polarity words（负向情感）
lm_negative,redactions,LM,LM negative polarity words（负向情感）
lm_negative,redefault,LM,LM negative polarity words（负向情感）
lm_negative,redefaulted,LM,LM negative polarity words（负向情感）
lm_negative,redefaults,LM,LM negative polarity words（负向情感）
lm_negative,redress,LM,LM negative polarity words（负向情感）
lm_negative,redressed,LM,LM negative polarity words（负向情感）
lm_negative,redresses,LM,LM negative polarity words（负向情感）
lm_negative,redressing,LM,LM negative polarity words（负向情感）
lm_negative,refusal,LM,LM negative polarity words（负向情感）
lm_negative,refusals,LM,LM negative polarity words（负向情感）
lm_negative,refuse,LM,LM negative polarity words（负向情感）
lm_negative,refused,LM,LM negative polarity words（负向情感）
lm_negative,refuses,LM,LM negative polarity words（负向情感）
lm_negative,refusing,LM,LM negative polarity words（负向情感）
lm_negative,reject,LM,LM negative polarity words（负向情感）
lm_negative,rejected,LM,LM negative polarity words（负向情感）
lm_negative,rejecting,LM,LM negative polarity words（负向情感）
lm_negative,rejection,LM,LM negative polarity words（负向情感）
lm_negative,rejections,LM,LM negative polarity words（负向情感）
lm_negative,rejects,LM,LM negative polarity words（负向情感）
lm_negative,relinquish,LM,LM negative polarity words（负向情感）
lm_negative,relinquished,LM,LM negative polarity words（负向情感）
lm_negative,relinquishes,LM,LM negative polarity words（负向情感）
lm_negative,relinquishing,LM,LM negative polarity words（负向情感）
lm_negative,relinquishment,LM,LM negative polarity words（负向情感）
lm_negative,relinquishments,LM,LM negative polarity words（负向情感）
lm_negative,reluctance,LM,LM negative polarity words（负向情感）
lm_negative,reluctant,LM,LM negative polarity words（负向情感）
lm_negative,renegotiate,LM,LM negative polarity words（负向情感）
lm_negative,renegotiated,LM,LM negative polarity words（负向情感）
lm_negative,renegotiates,LM,LM negative polarity words（负向情感）
lm_negative,renegotiating,LM,LM negative polarity words（负向情感）
lm_negative,renegotiation,LM,LM negative polarity words（负向情感）
lm_negative,renegotiations,LM,LM negative polarity words（负向情感）
lm_negative,renounce,LM,LM negative polarity words（负向情感）
lm_negative,renounced,LM,LM negative polarity words（负向情感）
lm_negative,renouncement,LM,LM negative polarity words（负向情感）
lm_negative,renouncements,LM,LM negative polarity words（负向情感）
lm_negative,renounces,LM,LM negative polarity words（负向情感）
lm_negative,renouncing,LM,LM negative polarity words（负向情感）
lm_negative,reparation,LM,LM negative polarity words（负向情感）
lm_negative,reparations,LM,LM negative polarity words（负向情感）
lm_negative,repossessed,LM,LM negative polarity words（负向情感）
lm_negative,repossesses,LM,LM negative polarity words（负向情感）
lm_negative,repossessing,LM,LM negative polarity words（负向情感）
lm_negative,repossession,LM,LM negative polarity words（负向情感）
lm_negative,repossessions,LM,LM negative polarity words（负向情感）
lm_negative,repudiate,LM,LM negative polarity words（负向情感）
lm_negative,repudiated,LM,LM negative polarity words（负向情感）
lm_negative,repudiates,LM,LM negative polarity words（负向情感）
lm_negative,repudiating,LM,LM negative polarity words（负向情感）
lm_negative,repudiation,LM,LM negative polarity words（负向情感）
lm_negative,repudiations,LM,LM negative polarity words（负向情感）
lm_negative,resign,LM,LM negative polarity words（负向情感）
lm_negative,resignation,LM,LM negative polarity words（负向情感）
lm_negative,resignations,LM,LM negative polarity words（负向情感）
lm_negative,resigned,LM,LM negative polarity words（负向情感）
lm_negative,resigning,LM,LM negative polarity words（负向情感）
lm_negative,resigns,LM,LM negative polarity words（负向情感）
lm_negative,restate,LM,LM negative polarity words（负向情感）
lm_negative,restated,LM,LM negative polarity words（负向情感）
lm_negative,restatement,LM,LM negative polarity words（负向情感）
lm_negative,restatements,LM,LM negative polarity words（负向情感）
lm_negative,restates,LM,LM negative polarity words（负向情感）
lm_negative,restating,LM,LM negative polarity words（负向情感）
lm_negative,restructure,LM,LM negative polarity words（负向情感）
lm_negative,restructured,LM,LM negative polarity words（负向情感）
lm_negative,restructures,LM,LM negative polarity words（负向情感）
lm_negative,restructuring,LM,LM negative polarity words（负向情感）
lm_negative,restructurings,LM,LM negative polarity words（负向情感）
lm_negative,retaliate,LM,LM negative polarity words（负向情感）
lm_negative,retaliated,LM,LM negative polarity words（负向情感）
lm_negative,retaliates,LM,LM negative polarity words（负向情感）
lm_negative,retaliating,LM,LM negative polarity words（负向情感）
lm_negative,retaliation,LM,LM negative polarity words（负向情感）
lm_negative,retaliations,LM,LM negative polarity words（负向情感）
lm_negative,retaliatory,LM,LM negative polarity words（负向情感）
lm_negative,retribution,LM,LM negative polarity words（负向情感）
lm_negative,retributions,LM,LM negative polarity words（负向情感）
lm_negative,revocation,LM,LM negative polarity words（负向情感）
lm_negative,revocations,LM,LM negative polarity words（负向情感）
lm_negative,revoke,LM,LM negative polarity words（负向情感）
lm_negative,revoked,LM,LM negative polarity words（负向情感）
lm_negative,revokes,LM,LM negative polarity words（负向情感）
lm_negative,revoking,LM,LM negative polarity words（负向情感）
lm_negative,ridicule,LM,LM negative polarity words（负向情感）
lm_negative,ridiculed,LM,LM negative polarity words（负向情感）
lm_negative,ridicules,LM,LM negative polarity words（负向情感）
lm_negative,ridiculing,LM,LM negative polarity words（负向情感）
lm_negative,riskier,LM,LM negative polarity words（负向情感）
lm_negative,riskiest,LM,LM negative polarity words（负向情感）
lm_negative,risky,LM,LM negative polarity words（负向情感）
lm_negative,sabotage,LM,LM negative polarity words（负向情感）
lm_negative,sacrifice,LM,LM negative polarity words（负向情感）
lm_negative,sacrificed,LM,LM negative polarity words（负向情感）
lm_negative,sacrifices,LM,LM negative polarity words（负向情感）
lm_negative,sacrificial,LM,LM negative polarity words（负向情感）
lm_negative,sacrificing,LM,LM negative polarity words（负向情感）
lm_negative,scandalous,LM,LM negative polarity words（负向情感）
lm_negative,scandals,LM,LM negative polarity words（负向情感）
lm_negative,scrutinize,LM,LM negative polarity words（负向情感）
lm_negative,scrutinized,LM,LM negative polarity words（负向情感）
lm_negative,scrutinizes,LM,LM negative polarity words（负向情感）
lm_negative,scrutinizing,LM,LM negative polarity words（负向情感）
lm_negative,scrutiny,LM,LM negative polarity words（负向情感）
lm_negative,seize,LM,LM negative polarity words（负向情感）
lm_negative,seized,LM,LM negative polarity words（负向情感）
lm_negative,seizes,LM,LM negative polarity words（负向情感）
